"","family","genus"
"37217","Cervidae","Odocoileus"
"37218","Cervidae","Odocoileus"
"37219","Cervidae","Odocoileus"
"37220","Cervidae","Odocoileus"
"37221","Cervidae","Odocoileus"
"37222","Cervidae","Odocoileus"
"37223","Cervidae","Odocoileus"
"37224","Cervidae","Odocoileus"
"37225","Cervidae","Odocoileus"
"37226","Cervidae","Odocoileus"
"37227","Cervidae","Odocoileus"
"37228","Cervidae","Odocoileus"
"37229","Cervidae","Odocoileus"
"37230","Cervidae","Odocoileus"
"37231","Cervidae","Odocoileus"
"37232","Cervidae","Odocoileus"
"37233","Cervidae","Odocoileus"
"37234","Cervidae","Odocoileus"
"37235","Cervidae","Odocoileus"
"37236","Cervidae","Odocoileus"
"37237","Cervidae","Odocoileus"
"37238","Cervidae","Odocoileus"
"37239","Cervidae","Odocoileus"
"37240","Cervidae","Odocoileus"
"37241","Cervidae","Odocoileus"
"37242","Cervidae","Odocoileus"
"37243","Cervidae","Odocoileus"
"37244","Cervidae","Odocoileus"
"37245","Cervidae","Odocoileus"
"37246","Cervidae","Odocoileus"
"37247","Cervidae","Odocoileus"
"37248","Cervidae","Odocoileus"
"37249","Cervidae","Odocoileus"
"37250","Cervidae","Odocoileus"
"37251","Cervidae","Odocoileus"
"37252","Cervidae","Odocoileus"
"37253","Cervidae","Odocoileus"
"37254","Cervidae","Odocoileus"
"37255","Cervidae","Odocoileus"
"37256","Cervidae","Odocoileus"
"37257","Cervidae","Odocoileus"
"37258","Cervidae","Odocoileus"
"37259","Cervidae","Odocoileus"
"37260","Cervidae","Odocoileus"
"37261","Cervidae","Odocoileus"
"37262","Cervidae","Odocoileus"
"37263","Cervidae","Odocoileus"
"37264","Cervidae","Odocoileus"
"37265","Cervidae","Odocoileus"
"37266","Cervidae","Odocoileus"
"37267","Cervidae","Odocoileus"
"37268","Cervidae","Odocoileus"
"37269","Cervidae","Odocoileus"
"37270","Cervidae","Odocoileus"
"37271","Cervidae","Odocoileus"
"37272","Cervidae","Odocoileus"
"37273","Cervidae","Odocoileus"
"37274","Cervidae","Odocoileus"
"37275","Cervidae","Odocoileus"
"37276","Cervidae","Odocoileus"
"37277","Cervidae","Odocoileus"
"37278","Cervidae","Odocoileus"
"37279","Cervidae","Odocoileus"
"37280","Cervidae","Odocoileus"
"37281","Cervidae","Odocoileus"
"37282","Cervidae","Odocoileus"
"37283","Cervidae","Odocoileus"
"37284","Cervidae","Odocoileus"
"37285","Cervidae","Odocoileus"
"37286","Cervidae","Odocoileus"
"37287","Cervidae","Odocoileus"
"37288","Cervidae","Odocoileus"
"37289","Cervidae","Odocoileus"
"37290","Cervidae","Odocoileus"
"37291","Cervidae","Odocoileus"
"37292","Cervidae","Odocoileus"
"37293","Cervidae","Odocoileus"
"37294","Cervidae","Odocoileus"
"37295","Cervidae","Odocoileus"
"37296","Cervidae","Odocoileus"
"37297","Cervidae","Odocoileus"
"37298","Cervidae","Odocoileus"
"37299","Cervidae","Odocoileus"
"37300","Cervidae","Odocoileus"
"37301","Cervidae","Odocoileus"
"37302","Cervidae","Odocoileus"
"37303","Cervidae","Odocoileus"
"37304","Cervidae","Odocoileus"
"37305","Cervidae","Odocoileus"
"37306","Cervidae","Odocoileus"
"37307","Cervidae","Odocoileus"
"37308","Cervidae","Odocoileus"
"37309","Cervidae","Odocoileus"
"37310","Cervidae","Odocoileus"
"37311","Cervidae","Odocoileus"
"37312","Cervidae","Odocoileus"
"37313","Cervidae","Odocoileus"
"37314","Cervidae","Odocoileus"
"37315","Cervidae","Odocoileus"
"37316","Cervidae","Odocoileus"
"37317","Cervidae","Odocoileus"
"37318","Cervidae","Odocoileus"
"37319","Cervidae","Odocoileus"
"37320","Cervidae","Odocoileus"
"37321","Cervidae","Odocoileus"
"37322","Cervidae","Odocoileus"
"37323","Cervidae","Odocoileus"
"37324","Cervidae","Odocoileus"
"37325","Cervidae","Odocoileus"
"37326","Cervidae","Odocoileus"
"37327","Cervidae","Odocoileus"
"37328","Cervidae","Odocoileus"
"37329","Cervidae","Odocoileus"
"37330","Cervidae","Odocoileus"
"37331","Cervidae","Odocoileus"
"37332","Cervidae","Odocoileus"
"37333","Cervidae","Odocoileus"
"37334","Cervidae","Odocoileus"
"37335","Cervidae","Odocoileus"
"37336","Cervidae","Odocoileus"
"37337","Cervidae","Odocoileus"
"37338","Cervidae","Odocoileus"
"37339","Cervidae","Odocoileus"
"37340","Cervidae","Odocoileus"
"37341","Cervidae","Odocoileus"
"37342","Cervidae","Odocoileus"
"37343","Cervidae","Odocoileus"
"37344","Cervidae","Odocoileus"
"37345","Cervidae","Odocoileus"
"37346","Cervidae","Odocoileus"
"37347","Cervidae","Odocoileus"
"37348","Cervidae","Odocoileus"
"37349","Cervidae","Odocoileus"
"37350","Cervidae","Odocoileus"
"37351","Cervidae","Odocoileus"
"37352","Cervidae","Odocoileus"
"37353","Cervidae","Odocoileus"
"37354","Cervidae","Odocoileus"
"37355","Cervidae","Odocoileus"
"37356","Cervidae","Odocoileus"
"37357","Cervidae","Odocoileus"
"37358","Cervidae","Odocoileus"
"37359","Cervidae","Odocoileus"
"37360","Cervidae","Odocoileus"
"37361","Cervidae","Odocoileus"
"37362","Cervidae","Odocoileus"
"37363","Cervidae","Odocoileus"
"37364","Cervidae","Odocoileus"
"37365","Cervidae","Odocoileus"
"37366","Cervidae","Odocoileus"
"37367","Cervidae","Odocoileus"
"37368","Cervidae","Odocoileus"
"37369","Cervidae","Odocoileus"
"37370","Cervidae","Odocoileus"
"37371","Cervidae","Odocoileus"
"37372","Cervidae","Odocoileus"
"37373","Cervidae","Odocoileus"
"37374","Cervidae","Odocoileus"
"37375","Cervidae","Odocoileus"
"37376","Cervidae","Odocoileus"
"37377","Cervidae","Odocoileus"
"37378","Cervidae","Odocoileus"
"37379","Cervidae","Odocoileus"
"37380","Cervidae","Odocoileus"
"37381","Cervidae","Odocoileus"
"37382","Cervidae","Odocoileus"
"37383","Cervidae","Odocoileus"
"37384","Cervidae","Odocoileus"
"37385","Cervidae","Odocoileus"
"37386","Cervidae","Odocoileus"
"37387","Cervidae","Odocoileus"
"37388","Cervidae","Odocoileus"
"37389","Cervidae","Odocoileus"
"37390","Cervidae","Odocoileus"
"37391","Cervidae","Odocoileus"
"37392","Cervidae","Odocoileus"
"37393","Cervidae","Odocoileus"
"37394","Cervidae","Odocoileus"
"37395","Cervidae","Odocoileus"
"37396","Cervidae","Odocoileus"
"37397","Cervidae","Odocoileus"
"37398","Cervidae","Odocoileus"
"37399","Cervidae","Odocoileus"
"37400","Cervidae","Odocoileus"
"37401","Cervidae","Odocoileus"
"37402","Cervidae","Odocoileus"
"37403","Cervidae","Odocoileus"
"37404","Cervidae","Odocoileus"
"37405","Cervidae","Odocoileus"
"37406","Cervidae","Odocoileus"
"37407","Cervidae","Odocoileus"
"37408","Cervidae","Odocoileus"
"37409","Cervidae","Odocoileus"
"37410","Cervidae","Odocoileus"
"37411","Cervidae","Odocoileus"
"37412","Cervidae","Odocoileus"
"37413","Cervidae","Odocoileus"
"37414","Cervidae","Odocoileus"
"37415","Cervidae","Odocoileus"
"37416","Cervidae","Odocoileus"
"37417","Cervidae","Odocoileus"
"37418","Cervidae","Odocoileus"
"37419","Cervidae","Odocoileus"
"37420","Cervidae","Odocoileus"
"37421","Cervidae","Odocoileus"
"37422","Cervidae","Odocoileus"
"37423","Cervidae","Odocoileus"
"37424","Cervidae","Odocoileus"
"37425","Cervidae","Odocoileus"
"37426","Cervidae","Odocoileus"
"37427","Cervidae","Odocoileus"
"37428","Cervidae","Odocoileus"
"37429","Cervidae","Odocoileus"
"37430","Cervidae","Odocoileus"
"37431","Cervidae","Odocoileus"
"37432","Cervidae","Odocoileus"
"37433","Cervidae","Odocoileus"
"37434","Cervidae","Odocoileus"
"37435","Cervidae","Odocoileus"
"37436","Cervidae","Odocoileus"
"37437","Cervidae","Odocoileus"
"37438","Cervidae","Odocoileus"
"37439","Cervidae","Odocoileus"
"37440","Cervidae","Odocoileus"
"37441","Cervidae","Odocoileus"
"37442","Cervidae","Odocoileus"
"37443","Cervidae","Odocoileus"
"37444","Cervidae","Odocoileus"
"37445","Cervidae","Odocoileus"
"37446","Cervidae","Odocoileus"
"37447","Cervidae","Odocoileus"
"37448","Cervidae","Odocoileus"
"37449","Cervidae","Odocoileus"
"37450","Cervidae","Odocoileus"
"37451","Cervidae","Odocoileus"
"37452","Cervidae","Odocoileus"
"37453","Cervidae","Odocoileus"
"37454","Cervidae","Odocoileus"
"37455","Cervidae","Odocoileus"
"37456","Cervidae","Odocoileus"
"37457","Cervidae","Odocoileus"
"37458","Cervidae","Odocoileus"
"37459","Cervidae","Odocoileus"
"37460","Cervidae","Odocoileus"
"37461","Cervidae","Odocoileus"
"37462","Cervidae","Odocoileus"
"37463","Cervidae","Odocoileus"
"37464","Cervidae","Odocoileus"
"37465","Cervidae","Odocoileus"
"37466","Cervidae","Odocoileus"
"37467","Cervidae","Odocoileus"
"37468","Cervidae","Odocoileus"
"37469","Cervidae","Odocoileus"
"37470","Cervidae","Odocoileus"
"37471","Cervidae","Odocoileus"
"37472","Cervidae","Odocoileus"
"37473","Cervidae","Odocoileus"
"37474","Cervidae","Odocoileus"
"37475","Cervidae","Odocoileus"
"37476","Cervidae","Odocoileus"
"37477","Cervidae","Odocoileus"
"37478","Cervidae","Odocoileus"
"37479","Cervidae","Odocoileus"
"37480","Cervidae","Odocoileus"
"37481","Cervidae","Odocoileus"
"37482","Cervidae","Odocoileus"
"37483","Cervidae","Odocoileus"
"37484","Cervidae","Odocoileus"
"37485","Cervidae","Odocoileus"
"37486","Cervidae","Odocoileus"
"37487","Cervidae","Odocoileus"
"37488","Cervidae","Odocoileus"
"37489","Cervidae","Odocoileus"
"37490","Cervidae","Odocoileus"
"37491","Cervidae","Odocoileus"
"37492","Cervidae","Odocoileus"
"37493","Cervidae","Odocoileus"
"37494","Cervidae","Odocoileus"
"37495","Cervidae","Odocoileus"
"37496","Cervidae","Odocoileus"
"37497","Cervidae","Odocoileus"
"37498","Cervidae","Odocoileus"
"37499","Cervidae","Odocoileus"
"37500","Cervidae","Odocoileus"
"37501","Cervidae","Odocoileus"
"37502","Cervidae","Odocoileus"
"37503","Cervidae","Odocoileus"
"37504","Cervidae","Odocoileus"
"37505","Cervidae","Odocoileus"
"37506","Cervidae","Odocoileus"
"37507","Cervidae","Odocoileus"
"37508","Cervidae","Odocoileus"
"37509","Cervidae","Odocoileus"
"37510","Cervidae","Odocoileus"
"37511","Cervidae","Odocoileus"
"37512","Cervidae","Odocoileus"
"37513","Cervidae","Odocoileus"
"37514","Cervidae","Odocoileus"
"37515","Cervidae","Odocoileus"
"37516","Cervidae","Odocoileus"
"37517","Cervidae","Odocoileus"
"37518","Cervidae","Odocoileus"
"37519","Cervidae","Odocoileus"
"37520","Cervidae","Odocoileus"
"37521","Cervidae","Odocoileus"
"37522","Cervidae","Odocoileus"
"37523","Cervidae","Odocoileus"
"37524","Cervidae","Odocoileus"
"37525","Cervidae","Odocoileus"
"37526","Cervidae","Odocoileus"
"37527","Cervidae","Odocoileus"
"37528","Cervidae","Odocoileus"
"37529","Cervidae","Odocoileus"
"37530","Cervidae","Odocoileus"
"37531","Cervidae","Odocoileus"
"37532","Cervidae","Odocoileus"
"37533","Cervidae","Odocoileus"
"37534","Cervidae","Odocoileus"
"37535","Cervidae","Odocoileus"
"37536","Cervidae","Odocoileus"
"37537","Cervidae","Odocoileus"
"37538","Cervidae","Odocoileus"
"37539","Cervidae","Odocoileus"
"37540","Cervidae","Odocoileus"
"37541","Cervidae","Odocoileus"
"37542","Cervidae","Odocoileus"
"37543","Cervidae","Odocoileus"
"37544","Cervidae","Odocoileus"
"37545","Cervidae","Odocoileus"
"37546","Cervidae","Odocoileus"
"37547","Cervidae","Odocoileus"
"37548","Cervidae","Odocoileus"
"37549","Cervidae","Odocoileus"
"37550","Cervidae","Odocoileus"
"37551","Cervidae","Odocoileus"
"37552","Cervidae","Odocoileus"
"37553","Cervidae","Odocoileus"
"37554","Cervidae","Odocoileus"
"37555","Cervidae","Odocoileus"
"37556","Cervidae","Odocoileus"
"37557","Cervidae","Odocoileus"
"37558","Cervidae","Odocoileus"
"37559","Cervidae","Odocoileus"
"37560","Cervidae","Odocoileus"
"37561","Cervidae","Odocoileus"
"37562","Cervidae","Odocoileus"
"37563","Cervidae","Odocoileus"
"37564","Cervidae","Odocoileus"
"37565","Cervidae","Odocoileus"
"37566","Cervidae","Odocoileus"
"37567","Cervidae","Odocoileus"
"37568","Cervidae","Odocoileus"
"37569","Cervidae","Odocoileus"
"37570","Cervidae","Odocoileus"
"37571","Cervidae","Odocoileus"
"37572","Cervidae","Odocoileus"
"37573","Cervidae","Odocoileus"
"37574","Cervidae","Odocoileus"
"37575","Cervidae","Odocoileus"
"37576","Cervidae","Odocoileus"
"37577","Cervidae","Odocoileus"
"37578","Cervidae","Odocoileus"
"37579","Cervidae","Odocoileus"
"37580","Cervidae","Odocoileus"
"37581","Cervidae","Odocoileus"
"37582","Cervidae","Odocoileus"
"37583","Cervidae","Odocoileus"
"37584","Cervidae","Odocoileus"
"37585","Cervidae","Odocoileus"
"37586","Cervidae","Odocoileus"
"37587","Cervidae","Odocoileus"
"37588","Cervidae","Odocoileus"
"37589","Cervidae","Odocoileus"
"37590","Cervidae","Odocoileus"
"37591","Cervidae","Odocoileus"
"37592","Cervidae","Odocoileus"
"37593","Cervidae","Odocoileus"
"37594","Cervidae","Odocoileus"
"37595","Cervidae","Odocoileus"
"37596","Cervidae","Odocoileus"
"37597","Cervidae","Odocoileus"
"37598","Cervidae","Odocoileus"
"37599","Cervidae","Odocoileus"
"37600","Cervidae","Odocoileus"
"37601","Cervidae","Odocoileus"
"37602","Cervidae","Odocoileus"
"37603","Cervidae","Odocoileus"
"37604","Cervidae","Odocoileus"
"37605","Cervidae","Odocoileus"
"37606","Cervidae","Odocoileus"
"37607","Cervidae","Odocoileus"
"37608","Cervidae","Odocoileus"
"37609","Cervidae","Odocoileus"
"37610","Cervidae","Odocoileus"
"37611","Cervidae","Odocoileus"
"37612","Cervidae","Odocoileus"
"37613","Cervidae","Odocoileus"
"37614","Cervidae","Odocoileus"
"37615","Cervidae","Odocoileus"
"37616","Cervidae","Odocoileus"
"37617","Cervidae","Odocoileus"
"37618","Cervidae","Odocoileus"
"37619","Cervidae","Odocoileus"
"37620","Cervidae","Odocoileus"
"37621","Cervidae","Odocoileus"
"37622","Cervidae","Odocoileus"
"37623","Cervidae","Odocoileus"
"37624","Cervidae","Odocoileus"
"37625","Cervidae","Odocoileus"
"37626","Cervidae","Odocoileus"
"37627","Cervidae","Odocoileus"
"37628","Cervidae","Odocoileus"
"37629","Cervidae","Odocoileus"
"37630","Cervidae","Odocoileus"
"37631","Cervidae","Odocoileus"
"37632","Cervidae","Odocoileus"
"37633","Cervidae","Odocoileus"
"37634","Cervidae","Odocoileus"
"37635","Cervidae","Odocoileus"
"37636","Cervidae","Odocoileus"
"37637","Cervidae","Odocoileus"
"37638","Cervidae","Odocoileus"
"37639","Cervidae","Odocoileus"
"37640","Cervidae","Odocoileus"
"37641","Cervidae","Odocoileus"
"37642","Cervidae","Odocoileus"
"37643","Cervidae","Odocoileus"
"37644","Cervidae","Odocoileus"
"37645","Cervidae","Odocoileus"
"37646","Cervidae","Odocoileus"
"37647","Cervidae","Odocoileus"
"37648","Cervidae","Odocoileus"
"37649","Cervidae","Odocoileus"
"37650","Cervidae","Odocoileus"
"37651","Cervidae","Odocoileus"
"37652","Cervidae","Odocoileus"
"37653","Cervidae","Odocoileus"
"37654","Cervidae","Odocoileus"
"37655","Cervidae","Odocoileus"
"37656","Cervidae","Odocoileus"
"37657","Cervidae","Odocoileus"
"37658","Cervidae","Odocoileus"
"37659","Cervidae","Odocoileus"
"37660","Cervidae","Odocoileus"
"37661","Cervidae","Odocoileus"
"37662","Cervidae","Odocoileus"
"37663","Cervidae","Odocoileus"
"37664","Cervidae","Odocoileus"
"37665","Cervidae","Odocoileus"
"37666","Cervidae","Odocoileus"
"37667","Cervidae","Odocoileus"
"37668","Cervidae","Odocoileus"
"37669","Cervidae","Odocoileus"
"37670","Cervidae","Odocoileus"
"37671","Cervidae","Odocoileus"
"37672","Cervidae","Odocoileus"
"37673","Cervidae","Odocoileus"
"37674","Cervidae","Odocoileus"
"37675","Cervidae","Odocoileus"
"37676","Cervidae","Odocoileus"
"37677","Cervidae","Odocoileus"
"37678","Cervidae","Odocoileus"
"37679","Cervidae","Odocoileus"
"37680","Cervidae","Odocoileus"
"37681","Cervidae","Odocoileus"
"37682","Cervidae","Odocoileus"
"37683","Cervidae","Odocoileus"
"37684","Cervidae","Odocoileus"
"37685","Cervidae","Odocoileus"
"37686","Cervidae","Odocoileus"
"37687","Cervidae","Odocoileus"
"37688","Cervidae","Odocoileus"
"37689","Cervidae","Odocoileus"
"37690","Cervidae","Odocoileus"
"37691","Cervidae","Odocoileus"
"37692","Cervidae","Odocoileus"
"37693","Cervidae","Odocoileus"
"37694","Cervidae","Odocoileus"
"37695","Cervidae","Odocoileus"
"37696","Cervidae","Odocoileus"
"37697","Cervidae","Odocoileus"
"37698","Cervidae","Odocoileus"
"37699","Cervidae","Odocoileus"
"37700","Cervidae","Odocoileus"
"37701","Cervidae","Odocoileus"
"37702","Cervidae","Odocoileus"
"37703","Cervidae","Odocoileus"
"37704","Cervidae","Odocoileus"
"37705","Cervidae","Odocoileus"
"37706","Cervidae","Odocoileus"
"37707","Cervidae","Odocoileus"
"37708","Cervidae","Odocoileus"
"37709","Cervidae","Odocoileus"
"37710","Cervidae","Odocoileus"
"37711","Cervidae","Odocoileus"
"37712","Cervidae","Odocoileus"
"37713","Cervidae","Odocoileus"
"37714","Cervidae","Odocoileus"
"37715","Cervidae","Odocoileus"
"37716","Cervidae","Odocoileus"
"37717","Cervidae","Odocoileus"
"37718","Cervidae","Odocoileus"
"37719","Cervidae","Odocoileus"
"37720","Cervidae","Odocoileus"
"37721","Cervidae","Odocoileus"
"37722","Cervidae","Odocoileus"
"37723","Cervidae","Odocoileus"
"37724","Cervidae","Odocoileus"
"37725","Cervidae","Odocoileus"
"37726","Cervidae","Odocoileus"
"37727","Cervidae","Odocoileus"
"37728","Cervidae","Odocoileus"
"37729","Cervidae","Odocoileus"
"37730","Cervidae","Odocoileus"
"37731","Cervidae","Odocoileus"
"37732","Cervidae","Odocoileus"
"37733","Cervidae","Odocoileus"
"37734","Cervidae","Odocoileus"
"37735","Cervidae","Odocoileus"
"37736","Cervidae","Odocoileus"
"37737","Cervidae","Odocoileus"
"37738","Cervidae","Odocoileus"
"37739","Cervidae","Odocoileus"
"37740","Cervidae","Odocoileus"
"37741","Cervidae","Odocoileus"
"37742","Cervidae","Odocoileus"
"37743","Cervidae","Odocoileus"
"37744","Cervidae","Odocoileus"
"37745","Cervidae","Odocoileus"
"37746","Cervidae","Odocoileus"
"37747","Cervidae","Odocoileus"
"37748","Cervidae","Odocoileus"
"37749","Cervidae","Odocoileus"
"37750","Cervidae","Odocoileus"
"37751","Cervidae","Odocoileus"
"37752","Cervidae","Odocoileus"
"37753","Cervidae","Odocoileus"
"37754","Cervidae","Odocoileus"
"37755","Cervidae","Odocoileus"
"37756","Cervidae","Odocoileus"
"37757","Cervidae","Odocoileus"
"37758","Cervidae","Odocoileus"
"37759","Cervidae","Odocoileus"
"37760","Cervidae","Odocoileus"
"37761","Cervidae","Odocoileus"
"37762","Cervidae","Odocoileus"
"37763","Cervidae","Odocoileus"
"37764","Cervidae","Odocoileus"
"37765","Cervidae","Odocoileus"
"37766","Cervidae","Odocoileus"
"37767","Cervidae","Odocoileus"
"37768","Cervidae","Odocoileus"
"37769","Cervidae","Odocoileus"
"37770","Cervidae","Odocoileus"
"37771","Cervidae","Odocoileus"
"37772","Cervidae","Odocoileus"
"37773","Cervidae","Odocoileus"
"37774","Cervidae","Odocoileus"
"37775","Cervidae","Odocoileus"
"37776","Cervidae","Odocoileus"
"37777","Cervidae","Odocoileus"
"37778","Cervidae","Odocoileus"
"37779","Cervidae","Odocoileus"
"37780","Cervidae","Odocoileus"
"37781","Cervidae","Odocoileus"
"37782","Cervidae","Odocoileus"
"37783","Cervidae","Odocoileus"
"37784","Cervidae","Odocoileus"
"37785","Cervidae","Odocoileus"
"37786","Cervidae","Odocoileus"
"37787","Cervidae","Odocoileus"
"37788","Cervidae","Odocoileus"
"37789","Cervidae","Odocoileus"
"37790","Cervidae","Odocoileus"
"37791","Cervidae","Odocoileus"
"37792","Cervidae","Odocoileus"
"37793","Cervidae","Odocoileus"
"37794","Cervidae","Odocoileus"
"37795","Cervidae","Odocoileus"
"37796","Cervidae","Odocoileus"
"37797","Cervidae","Odocoileus"
"37798","Cervidae","Odocoileus"
"37799","Cervidae","Odocoileus"
"37800","Cervidae","Odocoileus"
"37801","Cervidae","Odocoileus"
